"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F"
"53231",7,0,7,0,0,0
"53232",8,0,4,0,0,0
"53233",0,0,10,0,0,0
"53234",0,0,10,0,0,0
"53235",0,0,10,0,0,0
"53236",10,10,0,0,0,0
"53237",10,0,0,0,0,0
"53238",10,0,0,0,0,0
"53239",5,0,10,0,0,0
"53240",0,0,10,0,0,0
"53241",0,1,2,10,0,0
"53242",5,1,2,0,0,2
"53243",10,0,5,0,0,0
"53244",10,0,5,0,0,0
"53245",10,0,5,0,0,0
"53246",0,0,10,0,0,0
"53247",10,0,10,0,0,0
"53248",10,10,0,0,0,0
"53249",4,0,10,0,0,0
"53250",10,0,4,0,0,0
"53251",9,2,0,5,0,0
"53252",7,6,2,0,7,0
"53253",8,3,0,5,3,0
"53254",7,2,0,5,2,0
"53255",8,3,0,5,3,0
"53256",8,3,0,3,3,0
"53257",1,8,3,4,5,5
"53258",7,2,0,5,5,2
"53259",0,9,0,5,5,0
"53260",7,2,0,5,2,0
"53261",1,8,0,1,5,3
"53262",0,5,0,0,3,0
"53263",8,3,2,4,3,4
"53264",2,8,3,2,5,4
"53265",10,1,1,3,2,2
"53266",9,3,2,6,4,6
"53267",10,1,1,4,1,1
"53268",4,5,0,3,6,4
"53269",10,2,1,4,2,4
"53270",9,1,1,5,2,4
"53271",6,1,0,0,0,0
"53272",6,0,0,5,0,0
"53273",8,2,0,2,0,0
"53274",10,0,0,0,0,0
"53275",6,6,0,0,0,0
"53276",10,0,0,0,0,0
"53277",6,7,0,0,0,0
"53279",10,0,0,9,0,0
"53280",9,0,0,7,0,0
"53281",10,0,0,0,0,0
"53282",3,2,4,0,0,0
"53283",3,6,2,0,1,3
"53284",7,2,0,0,0,0
"53286",2,6,5,2,4,2
"53287",1,3,1,1,5,1
"53288",7,4,0,3,2,1
"53289",3,1,0,1,1,0
"53290",5,2,0,0,5,1
"53291",3,7,0,6,5,0
"53292",0,4,0,0,2,1
"53293",9,0,0,5,0,0
"53294",0,0,0,0,5,0
"53295",10,0,0,10,0,0
"53296",10,0,0,1,1,1
"53297",10,1,1,1,1,1
"53298",1,6,0,0,10,5
"53299",1,10,1,1,1,1
"53300",1,1,1,1,1,1
"53301",10,0,0,7,0,0
"53302",10,1,1,10,1,1
"53303",10,1,1,1,1,1
"53304",1,1,1,1,1,1
"53305",7,2,0,4,4,4
"53306",1,5,0,1,1,1
"53307",1,10,1,1,8,6
"53308",1,1,1,1,1,1
"53310",7,4,0,7,0,0
"53311",7,4,0,5,4,0
"53312",10,0,0,0,0,0
"53313",7,2,2,6,3,2
"53314",5,1,1,5,0,0
"53315",0,0,0,0,0,0
"53316",2,4,0,1,2,1
"53317",1,1,1,1,1,1
"53318",1,10,1,1,1,1
"53319",1,3,1,1,2,1
"53320",1,1,1,7,3,1
"53321",0,7,1,0,3,1
"53322",3,5,0,7,3,0
"53323",1,8,0,4,7,1
"53324",10,0,0,10,0,0
"53325",0,7,0,0,0,0
"53326",10,2,0,9,0,8
"53327",0,2,0,2,4,0
"53328",1,5,4,0,0,3
"53329",1,8,3,0,5,4
"53330",8,0,0,8,0,1
"53331",7,0,0,5,0,0
"53332",1,5,5,1,1,1
"53333",8,5,0,7,0,0
"53334",2,5,3,0,2,0
"53335",6,2,0,4,3,1
"53336",8,1,0,5,5,2
"53337",6,2,0,9,5,2
"53338",7,1,0,6,2,5
"53339",1,9,1,1,1,1
"53340",9,3,2,3,3,2
"53341",1,1,1,1,1,1
