"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"39473",0,9,10,0,0,0,2,0,0
"39474",8,4,6,5,4,5,4,4,1
"39475",1,0,0,2,3,3,1,4,10
"39476",6,3,0,8,8,4,3,5,8
"39477",6,6,2,4,5,9,7,6,5
"39478",7,0,0,5,5,5,0,5,5
"39479",6,4,0,6,10,5,5,4,5
"39480",8,10,2,0,4,7,5,8,1
"39481",3,5,3,7,1,1,2,0,0
"39482",5,7,5,6,3,4,9,3,1
"39483",4,6,7,3,2,5,2,3,1
"39484",5,9,6,2,1,3,4,0,0
"39485",8,4,0,5,9,6,8,9,8
"39486",7,4,0,4,9,6,2,10,9
"39487",6,5,4,7,7,5,3,5,5
"39488",4,7,5,3,2,8,4,4,2
"39489",9,7,2,8,6,8,5,7,6
"39490",6,4,2,4,6,3,0,3,7
"39491",7,5,0,3,9,2,3,8,6
"39492",10,0,0,10,9,0,3,1,7
"39493",7,10,7,6,4,6,6,1,3
"39494",9,3,0,8,8,0,5,5,5
"39495",5,8,8,6,0,8,6,0,0
"39496",4,6,5,7,3,2,3,0,1
"39497",0,10,10,7,1,4,5,0,0
"39498",7,10,4,4,1,8,3,0,1
"39499",8,0,0,10,4,0,7,3,3
"39500",7,3,0,6,8,5,4,8,5
"39501",1,9,7,3,1,5,1,1,1
"39502",9,6,0,5,9,2,5,7,9
"39503",5,7,6,4,3,5,4,3,2
"39504",8,7,10,6,8,6,4,7,3
"39505",5,2,0,3,7,4,3,3,3
"39506",8,2,1,6,7,2,3,2,3
"39507",1,10,8,6,6,4,0,0,4
"39508",4,5,5,3,5,5,5,5,4
"39509",5,3,2,9,5,3,8,7,0
"39510",3,9,10,2,2,2,3,0,1
"39511",3,5,0,6,3,5,8,4,0
"39512",9,4,5,4,5,0,0,4,4
"39513",7,6,0,5,0,8,1,6,8
"39514",2,7,8,6,1,1,1,0,0
"39515",7,6,6,8,7,4,5,3,6
"39516",8,1,0,5,10,1,3,6,8
"39517",8,2,2,3,5,4,0,0,6
"39518",10,7,0,0,0,1,6,0,0
"39519",4,8,8,2,1,6,5,1,0
"39520",5,7,2,5,5,5,5,4,3
"39521",4,9,7,5,3,2,2,1,1
"39522",8,0,0,6,9,4,5,8,8
"39523",6,7,8,5,4,4,3,3,3
"39524",3,7,5,1,1,5,3,3,0
"39525",6,0,0,8,4,5,9,1,1
"39526",3,9,5,5,6,3,5,4,1
"39527",5,7,8,5,2,6,8,4,1
"39528",6,6,4,2,4,5,7,3,0
"39529",9,4,4,5,2,6,4,0,2
"39530",5,3,0,5,10,3,2,8,7
"39531",6,1,0,0,10,0,0,10,10
"39532",7,9,8,4,2,6,3,0,0
"39533",8,1,1,7,6,6,4,0,5
"39534",5,5,5,10,1,0,3,0,4
"39535",1,5,10,1,0,3,2,0,0
"39536",9,3,1,6,6,2,2,4,2
"39537",5,8,7,5,3,7,4,3,3
"39538",5,7,5,9,3,3,4,0,4
"39539",3,8,5,7,1,8,8,2,0
"39540",1,7,7,4,3,4,4,2,1
"39541",5,8,4,2,2,7,4,1,0
"39542",5,6,6,3,1,6,5,0,0
"39543",8,6,1,5,5,4,4,1,2
"39544",4,6,0,10,5,7,5,8,3
"39545",7,8,5,5,4,5,6,3,4
"39546",7,5,0,5,4,0,8,7,0
"39547",7,4,4,3,3,1,2,0,4
"39548",3,8,3,1,5,6,1,5,2
"39549",7,7,2,6,2,5,3,2,2
"39550",4,4,0,8,9,3,2,8,10
"39551",2,8,5,3,2,6,3,5,0
"39552",8,5,4,9,7,1,7,5,6
"39553",8,10,6,0,2,7,0,3,0
"39554",4,3,0,4,10,0,3,4,4
"39555",6,6,2,9,6,2,1,1,1
"39556",2,10,9,8,2,5,3,0,0
"39557",5,5,5,9,3,3,3,0,2
"39558",2,9,4,3,2,4,5,4,4
"39559",6,6,2,5,3,4,3,5,2
"39560",5,3,0,8,9,5,3,8,10
"39561",6,5,4,8,4,4,3,1,3
"39562",6,6,3,4,5,4,7,4,2
"39563",5,9,5,3,4,3,2,2,0
"39564",6,3,0,7,7,7,1,1,7
"39565",7,8,2,4,1,1,2,0,0
"39566",6,8,4,3,2,3,5,2,1
"39567",5,8,6,3,3,3,3,1,3
"39568",1,5,7,7,1,0,1,0,0
"39569",5,5,2,9,2,0,0,3,2
"39571",3,0,0,9,1,1,1,2,1
"39572",8,2,0,4,6,5,8,4,2
"39573",5,8,9,2,0,0,0,0,0
"39574",8,5,1,5,5,5,2,6,6
"39575",5,5,0,7,9,6,5,7,3
"39576",1,8,3,7,2,5,7,3,1
"39577",4,4,4,10,2,0,8,0,0
"39578",4,8,7,5,6,5,4,4,2
"39579",5,9,6,9,1,5,9,0,1
"39580",4,10,5,5,0,6,1,2,0
"39581",5,5,0,5,10,5,5,5,3
"39582",3,9,8,4,2,5,5,1,0
"39583",8,2,2,6,6,1,1,5,1
"39584",8,0,0,6,10,5,4,5,5
"39585",6,2,0,0,4,5,1,9,8
"39586",2,4,4,4,4,1,1,0,1
"39587",4,3,2,4,2,8,4,0,0
"39588",7,6,4,4,4,4,4,4,3
"39589",10,6,1,6,5,1,3,0,1
"39590",4,8,4,6,3,8,5,3,3
"39591",8,4,3,7,4,4,3,7,7
"39592",8,6,5,5,1,1,2,1,1
"39593",10,5,5,5,5,1,2,2,5
"39595",10,2,0,9,10,2,3,5,8
"39596",9,6,4,8,6,5,7,1,2
"39597",9,6,0,8,5,4,0,0,5
"39598",5,5,5,5,5,5,5,5,5
"39599",0,7,8,3,3,4,6,1,1
"39600",3,10,4,7,1,4,3,0,0
"39601",2,7,8,0,0,3,3,0,0
"39602",0,10,5,3,0,5,5,0,0
"39603",0,3,8,6,0,0,0,0,0
"39604",7,2,0,2,1,1,1,0,3
"39605",3,6,8,7,4,3,6,0,1
"39606",4,7,7,8,7,6,4,0,6
"39607",7,4,2,5,6,4,7,4,3
"39608",0,10,0,1,0,3,0,0,0
"39609",5,4,1,3,4,2,3,2,5
"39610",5,0,0,10,10,0,0,0,5
"39611",10,8,4,4,5,5,2,1,0
"39612",4,10,4,1,1,1,2,0,1
"39613",8,7,2,3,5,6,2,9,7
"39614",7,7,0,7,4,2,3,1,2
"39615",10,0,0,5,5,5,5,4,5
"39616",5,8,9,5,2,3,2,1,2
"39617",7,8,5,2,3,8,7,5,4
"39618",8,10,10,7,7,7,5,5,5
"39619",6,5,2,6,8,6,3,5,5
"39620",6,10,10,5,0,0,0,0,1
"39621",7,7,6,7,2,4,6,0,0
"39622",1,9,9,2,0,1,0,0,0
"39623",6,7,8,10,3,2,0,5,0
"39624",3,5,2,5,6,7,5,8,4
"39625",5,7,4,4,3,4,1,2,2
"39626",0,8,7,8,0,2,3,0,0
"39627",5,9,3,4,2,6,4,2,1
"39628",6,7,4,3,4,3,4,1,3
"39629",4,9,7,5,2,4,4,1,2
"39631",4,10,8,3,1,1,0,0,1
"39633",6,3,0,10,3,1,4,3,1
"39634",7,9,10,5,7,5,6,0,3
"39635",4,9,6,4,2,7,9,4,0
"39636",4,7,6,2,2,4,3,1,1
"39637",7,5,1,6,8,6,4,5,8
"39638",7,4,1,1,7,5,4,5,6
"39639",6,3,0,5,10,0,2,0,8
"39640",4,5,0,0,2,4,6,0,7
"39641",3,7,6,8,1,5,5,1,1
"39642",7,5,2,7,8,6,5,6,7
"39643",0,10,8,2,2,4,5,0,0
"39644",5,7,2,2,1,3,6,2,1
"39645",3,10,8,4,3,3,4,1,0
"39646",3,6,2,2,3,2,6,2,7
"39647",0,10,10,0,0,0,0,0,0
"39648",4,5,0,4,6,5,5,1,4
"39649",3,5,0,2,4,8,5,7,5
"39650",5,9,5,2,2,5,5,0,0
"39651",7,7,4,5,4,3,5,5,1
"39652",7,7,1,1,4,7,3,2,2
"39653",5,7,6,5,4,6,5,3,4
"39654",6,6,0,5,5,4,4,8,4
"39655",8,4,1,9,10,1,1,1,5
"39656",2,7,8,3,1,8,5,4,4
"39657",8,5,0,5,5,6,5,5,2
"39658",6,7,4,1,2,8,6,3,1
"39659",9,7,2,7,5,6,4,5,5
"39660",8,1,0,5,10,4,3,2,5
"39661",10,1,0,2,4,3,6,5,10
"39662",2,10,10,2,0,8,5,0,0
"39663",8,5,4,6,5,5,6,3,4
"39664",3,4,7,7,2,1,1,0,0
"39665",6,4,2,7,8,2,4,3,3
"39666",8,1,1,2,7,1,4,6,8
"39667",7,3,0,10,4,3,7,0,4
"39668",3,8,7,3,1,6,2,0,0
"39669",7,9,7,7,5,6,3,3,3
"39670",9,2,0,6,10,4,4,2,1
"39671",10,5,0,4,10,2,2,0,4
"39672",1,6,8,1,3,4,0,0,1
"39673",7,5,5,9,5,5,1,8,2
"39674",9,5,1,5,4,5,5,3,5
"39675",9,6,0,5,8,6,4,2,8
"39676",5,9,8,7,6,5,4,6,3
"39677",6,9,8,4,2,6,3,3,1
"39678",5,7,5,6,4,7,1,6,3
"39679",4,5,1,4,3,8,3,5,1
"39680",0,8,8,7,1,0,7,7,2
"39681",4,10,7,4,0,9,5,0,0
"39682",7,6,2,9,4,8,8,0,1
"39683",7,5,5,6,4,5,8,1,3
"39684",5,5,6,5,2,3,2,0,6
"39685",5,6,0,7,3,6,9,7,2
"39686",3,10,8,3,2,4,4,2,1
"39687",7,3,0,5,10,5,2,6,6
"39688",6,3,2,2,5,4,0,1,2
"39689",8,3,0,8,6,5,5,3,7
"39690",7,5,3,7,8,5,3,3,5
"39691",3,10,6,2,0,3,5,2,0
"39692",2,8,3,2,2,5,4,2,2
"39693",3,3,4,2,1,4,2,3,5
"39694",3,7,8,3,1,1,2,0,1
"39695",9,6,2,6,5,5,3,2,3
"39696",8,2,2,1,2,1,1,7,1
"39697",2,8,3,1,3,9,1,5,4
"39698",5,8,5,3,4,6,2,3,0
"39699",3,6,10,4,0,0,0,0,0
"39700",8,4,0,5,6,2,2,3,7
"39701",5,8,7,0,0,6,8,0,0
"39702",6,5,4,7,4,2,2,2,2
"39703",5,2,0,2,6,3,1,8,5
"39704",8,5,5,9,4,3,5,3,3
"39705",7,3,0,5,9,3,4,9,8
"39706",1,8,10,6,2,5,6,0,1
"39707",7,3,0,1,9,7,2,6,5
"39708",3,4,3,8,4,4,4,2,3
"39709",6,8,2,7,2,8,5,3,1
"39710",4,8,3,4,3,4,2,3,3
"39711",0,3,5,8,8,4,2,2,7
"39712",5,8,7,6,5,6,7,6,4
"39713",5,4,0,7,6,3,0,5,8
"39714",2,8,8,6,3,7,4,3,0
"39715",6,5,0,8,3,7,5,3,3
"39716",0,7,7,6,0,0,7,3,0
"39717",0,3,5,0,0,0,0,0,0
"39718",5,4,9,4,1,4,1,4,1
"39719",10,7,6,6,5,4,3,3,5
"39720",5,10,9,8,2,4,3,1,0
"39721",9,3,0,8,8,2,4,4,8
"39722",0,8,9,3,4,2,1,0,0
"39723",5,8,8,3,4,3,3,1,1
"39724",5,5,5,5,5,5,5,5,5
"39725",2,10,7,0,2,2,4,0,0
"39726",2,10,9,4,1,7,8,1,0
"39727",4,6,6,3,4,4,3,2,3
"39728",5,2,1,10,3,3,4,1,5
"39729",3,3,5,7,0,0,0,0,1
"39730",3,7,7,8,0,7,1,1,1
"39731",8,2,0,6,3,1,1,0,1
"39732",4,7,0,0,0,10,0,6,0
"39733",9,6,0,8,6,5,10,5,6
"39734",2,5,8,5,5,3,3,0,4
"39735",5,4,2,10,7,2,1,2,6
"39736",4,5,3,4,4,10,4,3,4
"39737",6,4,0,3,8,7,3,7,6
"39738",7,3,0,7,6,2,3,0,1
"39739",3,10,8,1,2,4,7,0,0
"39740",6,0,1,5,10,2,4,0,5
"39741",2,6,2,6,8,8,2,2,2
"39742",3,6,2,6,5,3,9,3,2
"39743",3,9,10,5,2,3,4,0,0
"39744",3,9,8,4,3,5,4,2,2
"39745",5,1,0,4,8,2,3,6,9
"39746",7,3,1,7,10,5,5,5,10
"39747",6,8,3,5,5,6,5,4,5
"39748",9,3,0,10,5,3,0,10,5
"39749",5,8,8,10,5,3,5,0,2
"39750",5,8,5,5,5,5,5,5,3
"39751",4,6,5,5,1,3,3,2,1
"39752",6,6,5,4,5,8,4,6,5
"39753",10,5,0,6,8,3,1,7,5
"39754",3,5,4,6,6,7,4,6,6
"39755",5,0,0,6,6,0,0,4,2
"39756",8,3,0,5,7,3,3,0,6
"39757",5,3,2,3,8,3,3,10,7
"39758",3,3,1,5,5,9,4,8,5
"39759",4,4,6,5,8,5,5,6,6
"39760",0,7,7,4,2,5,5,3,0
"39761",4,0,0,6,8,2,2,6,10
"39762",3,9,10,5,1,4,5,3,1
"39763",1,7,8,0,7,2,3,0,0
"39764",8,3,1,6,9,4,1,4,4
"39765",3,8,6,5,1,3,0,0,1
"39766",4,3,0,8,10,4,3,4,9
"39767",7,4,0,9,5,7,6,3,2
"39768",3,8,2,3,2,7,1,5,2
"39769",5,2,1,10,0,0,2,0,0
"39770",4,9,7,3,0,4,2,0,0
"39771",8,4,4,10,5,4,3,0,0
"39772",7,10,5,0,5,9,2,5,2
"39773",4,8,9,3,3,4,4,0,0
"39774",9,3,1,7,5,3,6,6,9
"39775",5,8,2,5,5,6,6,7,3
"39776",7,7,3,8,7,6,6,6,5
"39777",7,2,0,10,7,3,5,4,5
"39778",1,1,3,0,0,1,0,0,0
"39779",10,4,1,7,10,6,1,7,7
"39780",0,7,5,4,4,5,5,1,1
"39781",7,5,0,8,6,3,10,2,2
"39782",9,4,1,5,8,9,9,5,1
"39783",0,6,8,5,0,0,3,0,0
"39784",2,7,7,2,2,2,4,0,0
"39785",3,4,4,7,2,7,2,0,2
"39786",2,7,8,6,2,1,2,0,0
"39787",9,9,7,2,2,8,5,3,1
"39788",1,10,9,0,1,10,8,1,0
"39789",7,4,2,6,6,3,4,4,2
"39790",6,5,3,7,6,6,4,4,3
"39791",6,8,6,1,0,5,5,2,0
"39792",4,5,5,8,2,2,5,0,2
"39793",4,5,6,4,3,3,4,1,1
"39794",3,5,7,8,4,5,4,1,4
"39795",7,3,1,5,8,3,3,5,5
"39796",5,8,5,5,5,5,3,2,2
"39797",9,5,2,3,3,3,1,0,0
"39798",6,3,0,5,7,3,3,8,5
"39799",2,7,9,3,0,4,2,0,0
"39800",5,8,8,3,3,3,5,3,3
"39801",7,8,3,3,3,7,4,5,4
"39802",1,10,8,3,1,4,2,1,1
"39803",5,5,5,8,1,0,1,0,1
"39804",6,3,1,6,9,7,7,9,6
"39805",5,5,0,2,5,4,8,1,2
"39806",0,5,7,0,0,1,3,0,0
"39807",9,6,3,5,6,5,6,4,5
"39808",8,4,4,7,4,4,5,2,5
"39809",5,8,2,6,2,9,7,5,1
"39810",3,6,1,0,2,8,5,7,3
"39811",0,10,8,5,0,5,5,0,0
"39812",7,6,6,10,5,4,2,7,2
"39813",4,8,1,5,4,8,3,5,2
"39814",5,10,10,5,3,8,5,0,1
"39815",7,2,2,8,3,3,4,4,4
"39816",7,4,1,6,6,7,5,8,6
"39817",10,5,0,8,6,3,2,1,6
"39818",3,5,0,4,4,7,7,2,4
"39819",10,5,5,5,6,5,3,7,5
"39820",6,4,0,6,7,0,4,1,8
"39821",9,5,1,7,3,4,2,2,1
"39822",9,3,0,6,3,4,3,0,0
"39823",3,8,8,1,0,2,3,3,2
"39824",5,6,1,6,4,9,2,8,6
"39825",10,3,4,10,3,3,7,2,7
"39826",3,8,7,4,0,6,6,1,0
"39827",3,10,7,1,0,2,3,0,0
"39828",5,10,8,5,0,7,5,9,0
"39829",5,5,2,8,2,5,3,1,9
"39830",6,6,0,0,5,6,2,3,3
"39831",4,8,5,7,0,7,7,5,1
"39832",1,0,0,2,0,0,1,0,0
"39833",9,5,5,7,5,7,5,5,2
"39834",7,7,5,6,5,5,7,5,4
"39835",4,4,0,6,4,4,9,1,1
"39836",4,6,7,4,1,3,4,0,1
"39837",6,7,2,3,3,8,6,3,3
"39838",9,8,0,7,8,5,5,3,5
"39839",0,7,10,2,1,2,2,7,3
"39840",10,3,1,5,3,3,2,1,1
"39841",3,8,7,2,0,7,0,2,1
"39842",8,5,0,4,10,0,0,0,7
"39843",1,5,1,1,1,8,3,1,1
"39844",1,9,10,3,3,1,1,0,0
"39845",1,7,3,2,3,2,2,2,2
"39846",0,9,10,3,5,4,8,0,1
"39847",4,8,8,3,0,1,1,0,0
"39848",0,10,10,10,0,2,2,0,0
"39849",8,3,0,3,8,8,5,10,6
"39850",8,2,0,10,3,5,5,1,3
"39851",4,7,0,10,0,0,7,3,0
"39852",2,2,2,2,2,2,2,2,2
"39853",9,7,0,6,3,4,6,0,0
"39854",6,3,3,3,3,2,2,2,3
"39855",3,2,8,8,8,1,3,1,2
"39856",8,5,6,10,3,1,2,0,3
"39857",7,8,4,8,6,6,6,5,4
"39858",4,0,0,7,3,3,6,2,1
"39859",7,8,3,5,0,6,1,0,3
"39860",4,9,7,5,5,6,5,6,4
"39861",4,4,5,6,3,9,4,5,4
"39862",7,4,0,4,7,5,2,4,6
"39863",5,9,8,5,1,5,4,0,0
"39864",5,6,4,6,4,4,7,4,3
"39865",6,4,4,5,6,3,5,4,6
"39866",5,3,0,5,9,3,4,7,8
"39867",9,4,0,5,7,1,4,5,6
"39868",8,5,1,7,8,4,4,7,7
"39869",8,1,0,3,6,5,3,0,5
"39870",6,6,5,1,3,3,0,0,0
"39871",8,5,1,8,4,7,4,5,7
"39872",6,4,0,3,10,3,1,8,8
"39873",5,6,1,8,4,5,4,3,3
"39874",10,3,2,7,6,0,4,5,2
"39875",1,3,8,3,5,6,3,6,9
"39876",8,8,2,6,4,6,6,5,2
"39877",8,6,0,5,5,6,5,0,4
"39878",9,5,2,5,8,5,5,5,5
"39879",6,7,3,4,3,4,4,0,3
"39880",4,9,7,4,3,6,7,3,3
"39881",6,2,0,5,10,6,5,9,9
"39882",1,0,0,0,10,0,0,10,10
"39883",7,4,3,6,6,4,4,4,7
"39884",3,10,8,5,1,5,6,6,1
"39885",10,4,0,7,10,6,5,4,8
"39886",4,8,5,2,4,10,2,6,2
"39887",8,5,2,6,7,5,7,5,6
"39888",2,8,10,2,2,0,2,0,1
"39889",7,8,5,6,2,5,6,1,1
"39890",5,9,10,6,0,6,8,0,0
"39891",7,5,5,3,6,4,4,1,3
"39892",6,1,0,6,9,5,1,7,9
"39893",0,0,0,1,0,1,0,1,0
"39894",6,3,0,5,10,4,2,8,9
"39895",3,10,8,5,3,4,5,3,4
"39896",3,6,6,5,2,1,2,0,0
"39897",5,3,5,9,7,3,2,2,2
"39898",2,8,10,5,0,4,0,0,0
"39899",7,7,2,7,7,5,7,6,5
"39900",4,0,0,6,5,0,0,1,9
"39901",3,8,10,5,2,5,4,1,1
"39902",3,8,6,5,2,3,3,2,2
"39903",10,4,4,7,2,2,2,0,0
"39904",10,10,10,0,0,2,2,5,3
"39905",5,9,4,3,0,6,4,0,2
"39906",3,9,5,3,1,7,2,2,1
"39907",2,7,3,1,0,0,0,0,0
"39908",8,7,2,9,5,6,5,5,3
"39909",5,2,0,2,7,0,1,6,7
"39910",4,3,3,4,8,4,3,0,2
"39911",2,5,1,1,1,2,1,0,1
"39912",4,8,2,5,3,3,3,4,3
"39913",5,0,0,5,7,5,4,5,5
"39914",4,5,4,1,0,4,5,0,0
"39915",9,4,2,5,7,5,6,4,5
"39916",2,10,2,5,0,5,6,0,0
"39917",4,9,9,6,1,1,4,0,2
"39918",5,5,5,5,5,5,5,5,5
"39919",3,8,4,5,5,5,5,5,3
"39920",8,6,2,5,5,1,1,2,2
"39921",7,8,5,7,5,5,1,3,3
"39922",6,5,0,6,8,4,5,7,4
"39923",7,5,0,6,9,7,4,9,5
"39924",5,5,5,5,5,5,5,5,5
"39925",8,6,0,3,6,7,3,6,6
"39926",3,7,4,2,2,9,6,5,1
"39927",9,6,2,5,7,4,5,4,3
"39928",1,6,4,0,3,5,2,5,3
"39929",7,4,6,5,3,4,1,1,3
"39930",4,8,8,5,0,5,0,0,0
"39931",0,9,8,0,0,9,5,0,0
"39932",8,5,2,7,2,4,5,1,3
"39933",3,0,0,3,10,8,3,10,10
"39934",3,8,4,7,0,3,5,0,0
"39935",2,8,8,2,8,8,5,4,3
"39936",6,9,2,6,3,3,3,1,3
"39937",6,2,1,6,10,2,2,2,8
"39938",3,10,8,0,0,6,6,5,0
"39939",5,3,1,10,6,1,8,4,7
"39940",6,7,5,4,2,4,6,2,3
"39941",0,7,6,0,0,0,0,0,0
"39942",7,4,0,5,9,6,4,8,8
"39943",3,7,8,2,1,5,4,0,0
"39944",7,8,3,5,1,1,4,2,2
"39945",6,7,5,4,4,5,3,5,3
"39946",9,1,0,6,5,0,2,6,2
"39947",7,7,6,6,4,7,8,4,4
"39948",8,5,0,8,3,1,5,0,0
"39949",0,0,0,0,0,0,0,0,0
"39950",4,2,0,6,7,2,3,6,7
"39951",2,7,6,4,1,4,5,2,0
"39952",4,2,2,5,5,5,2,5,5
"39953",8,8,2,1,2,5,7,1,1
"39954",5,8,3,3,1,5,3,1,1
"39955",2,8,8,2,4,4,4,2,2
"39956",2,10,2,5,4,5,2,4,2
"39957",5,7,9,4,4,5,5,2,4
"39958",5,10,8,3,3,6,5,0,0
"39959",7,2,0,0,5,0,0,0,0
"39960",4,6,5,4,1,4,3,1,2
"39961",6,3,3,5,4,7,0,8,6
"39962",6,4,3,4,6,6,6,7,6
"39963",7,8,2,2,2,2,2,2,2
"39964",6,8,5,4,3,7,6,5,3
"39965",5,5,5,5,5,5,5,5,5
"39966",4,8,8,4,3,5,7,6,0
"39967",6,7,3,4,4,4,2,1,0
"39968",8,2,0,6,9,3,3,4,7
"39969",6,7,3,7,4,7,9,8,2
"39970",6,2,1,3,6,5,4,7,8
"39971",4,8,6,2,3,9,5,6,0
"39972",2,9,8,3,0,4,4,0,0
"39973",3,7,0,5,4,5,10,7,0
"39974",5,10,10,0,0,5,0,0,0
"39975",5,4,8,6,3,3,1,2,3
"39976",3,10,6,3,2,7,4,1,1
"39977",5,3,0,6,9,0,3,5,10
"39978",6,7,4,5,5,5,6,7,5
"39979",3,4,8,1,1,0,0,0,1
"39980",2,7,10,0,0,1,0,0,0
"39981",4,2,0,0,9,4,4,4,6
"39982",3,9,2,5,3,7,2,6,0
"39983",2,7,8,5,2,4,3,1,3
"39984",4,6,10,3,0,0,0,0,0
"39985",6,8,8,4,1,2,2,0,0
"39986",5,8,5,3,3,7,4,1,3
"39987",10,5,1,5,6,5,2,3,5
"39988",10,0,0,8,8,1,1,8,10
"39989",2,8,5,4,1,7,4,4,0
"39990",8,2,1,10,3,3,2,0,5
"39991",8,1,1,5,4,1,3,1,2
"39992",9,3,0,8,3,5,3,6,4
"39993",0,10,7,0,0,5,6,0,1
"39994",3,4,3,7,5,7,2,3,5
"39995",7,5,5,6,6,0,2,0,1
"39996",7,6,1,4,4,6,4,4,1
"39997",4,8,4,5,3,5,3,1,1
"39998",1,3,3,3,1,2,2,0,0
"39999",8,4,0,5,6,5,2,6,5
"40000",0,8,7,0,0,7,0,0,0
