"","cand_A","cand_B","cand_C","cand_D","cand_E","cand_F","cand_G","cand_H","cand_I"
"48559",0,9,9,5,0,9,5,0,0
"48560",3,10,4,6,1,10,7,0,0
"48561",7,0,0,4,10,2,2,2,4
"48562",5,0,0,2,8,1,3,6,6
"48563",7,5,0,5,4,1,4,3,1
"48564",5,8,2,7,4,6,5,7,5
"48566",10,2,0,6,6,2,2,2,2
"48567",7,6,0,5,2,1,3,2,0
"48568",4,7,0,8,0,7,8,4,1
"48569",8,5,1,6,6,7,5,4,6
"48570",1,8,9,3,0,8,3,0,0
"48572",10,2,0,4,6,4,4,6,0
"48573",6,3,0,4,8,1,8,4,5
"48574",0,10,7,8,0,8,8,0,0
"48575",4,4,0,8,3,1,7,6,0
"48576",8,4,0,4,4,4,4,8,8
"48577",9,3,0,3,3,3,3,3,5
"48578",10,0,0,3,10,0,0,10,10
"48580",5,5,6,5,5,5,5,5,5
"48581",3,5,7,1,1,3,3,1,1
"48582",9,6,0,5,10,5,5,8,2
"48583",1,9,7,1,3,0,3,0,0
"48584",8,3,0,3,8,8,3,8,8
"48585",6,4,0,8,4,6,6,6,5
"48586",10,4,0,3,6,1,4,1,3
"48588",3,9,6,3,0,7,2,1,0
"48589",0,9,7,8,2,9,5,3,5
"48590",3,4,10,0,7,5,5,0,0
"48591",6,0,0,3,9,0,3,8,5
"48592",4,5,3,6,1,5,7,1,0
"48593",8,6,0,4,3,7,4,0,0
"48594",0,10,0,7,0,7,7,0,0
"48595",1,10,3,8,1,8,7,0,0
"48596",6,5,0,7,5,9,6,5,1
"48597",8,5,0,8,3,1,5,7,0
"48598",10,0,0,5,9,5,5,5,5
"48599",0,5,10,4,0,8,3,0,0
"48600",5,8,0,7,2,6,7,3,0
"48601",8,4,0,7,8,3,4,9,8
"48602",9,0,6,4,7,0,4,3,0
"48603",0,9,7,0,0,10,3,0,0
"48604",2,8,5,7,1,7,9,1,0
"48605",8,3,0,4,8,3,3,3,3
"48606",0,5,10,2,0,0,2,0,0
"48608",5,7,0,8,3,5,9,4,1
"48610",9,6,0,6,2,3,6,0,0
"48611",8,2,0,2,7,0,4,4,3
"48612",8,3,0,8,1,1,4,1,3
"48613",8,3,3,4,6,4,4,5,6
"48614",5,5,5,5,5,5,5,5,5
"48615",10,1,0,5,7,1,5,9,6
"48616",7,0,2,0,0,0,3,0,0
"48617",6,8,10,2,1,1,6,1,1
"48618",10,0,1,2,2,0,1,6,0
"48619",10,0,0,2,5,0,2,5,0
"48620",4,5,1,8,1,1,8,4,1
"48621",2,5,9,6,0,4,6,0,0
"48622",5,5,0,5,5,5,5,5,2
"48623",0,8,0,8,0,8,8,0,0
"48624",8,4,0,6,8,2,4,2,6
"48626",0,8,10,9,0,3,7,8,2
"48627",1,6,8,2,4,7,8,1,0
"48628",0,4,10,0,0,0,0,0,0
"48629",3,6,4,5,3,6,6,1,2
"48631",1,4,8,3,0,4,3,1,0
"48632",4,8,10,9,0,2,4,0,0
"48633",0,8,10,2,0,8,4,0,0
"48634",4,0,0,3,5,2,3,8,5
"48635",1,6,0,8,1,2,3,1,0
"48636",5,7,2,9,0,6,6,1,0
"48637",1,8,1,7,0,9,3,1,0
"48638",3,5,0,8,0,7,6,0,0
"48639",6,6,0,8,4,5,6,5,2
"48641",5,5,5,5,2,5,5,2,2
"48642",5,3,0,3,10,5,3,5,0
"48643",0,8,5,1,0,6,7,0,0
"48644",0,6,8,1,0,8,3,0,0
"48645",9,1,0,1,0,1,0,3,0
"48646",0,2,5,2,4,0,8,5,8
"48647",9,0,3,1,1,0,1,1,1
"48648",6,7,1,5,4,5,3,4,0
"48649",10,2,0,6,10,1,7,9,8
"48650",4,9,0,6,1,6,8,2,1
"48651",3,9,0,9,4,6,3,2,0
"48652",5,2,0,7,5,1,5,3,2
"48653",1,7,0,9,0,7,8,1,0
"48654",0,7,0,8,0,10,5,0,0
"48655",6,7,4,6,4,4,6,4,2
"48656",7,0,0,4,10,0,2,10,10
"48657",5,6,0,8,0,5,9,0,0
"48658",2,10,0,3,0,8,6,4,0
"48659",0,7,10,10,0,5,5,0,3
"48661",1,8,7,9,0,9,8,0,0
"48662",2,8,3,7,1,6,7,1,0
"48663",4,8,8,7,3,5,3,0,1
"48664",10,1,0,1,9,1,1,7,1
"48665",1,3,10,1,2,6,2,1,0
"48666",0,10,10,0,0,10,0,0,0
"48667",7,0,0,3,9,0,2,0,3
"48669",3,3,0,3,3,3,3,3,0
"48670",1,10,3,5,5,3,5,4,3
"48671",10,10,0,10,10,10,10,3,3
"48672",4,5,0,8,0,7,7,2,4
"48673",2,7,8,10,1,7,6,0,2
"48675",2,8,10,5,0,7,1,0,0
"48676",0,10,5,5,0,3,3,0,3
"48677",0,10,3,4,0,9,4,0,0
"48678",8,2,0,3,5,4,0,4,4
"48679",9,4,0,6,6,5,5,7,4
"48680",3,8,9,0,0,10,5,0,0
"48681",2,5,8,5,3,3,4,2,2
"48682",7,4,0,5,5,5,5,5,5
"48684",9,3,0,4,6,1,5,9,5
"48685",8,3,0,3,8,0,2,0,4
"48686",3,6,0,5,3,3,5,3,3
"48687",9,5,0,9,6,3,6,4,4
"48688",2,9,0,6,1,5,5,0,0
"48689",10,0,10,0,1,0,0,0,0
"48690",5,6,7,6,4,3,5,2,0
"48693",2,5,0,10,0,2,3,0,0
"48694",1,1,3,0,0,1,1,0,0
"48695",2,6,1,4,0,5,4,1,0
"48696",4,6,0,8,1,4,6,4,4
"48697",2,7,0,10,1,7,7,1,0
"48698",4,10,2,10,1,8,8,2,1
"48699",2,6,10,0,0,7,0,0,0
"48700",1,8,0,5,0,9,4,0,0
"48701",5,4,4,4,0,5,2,0,1
"48702",0,2,10,0,0,2,1,0,0
"48703",5,7,5,3,3,7,3,0,0
"48704",6,4,4,4,2,4,6,3,2
"48705",10,0,0,1,8,0,1,3,0
"48707",8,5,3,7,5,7,5,6,3
"48708",10,2,0,7,5,0,2,6,3
"48709",9,0,0,3,7,0,2,5,5
"48710",5,4,4,4,1,3,3,1,0
"48711",2,2,2,2,2,2,2,2,2
"48712",0,5,10,0,0,0,2,0,0
"48713",2,8,10,0,0,8,2,0,0
"48714",4,8,4,10,3,4,8,0,0
"48716",5,3,0,5,4,5,4,5,4
"48717",5,5,7,3,2,3,4,0,2
"48718",2,9,3,5,0,5,4,0,0
"48719",6,1,0,5,8,2,5,6,6
"48720",5,8,10,4,4,8,3,1,0
"48721",7,2,1,3,7,2,2,6,4
"48722",8,3,4,3,5,3,3,8,1
"48723",5,0,5,0,3,3,0,1,0
"48724",0,9,9,2,0,6,7,2,0
"48725",4,8,0,10,5,2,5,5,5
"48726",8,4,0,3,5,3,3,5,2
"48727",6,2,5,2,6,2,3,2,3
"48728",6,6,5,5,5,2,1,0,0
"48729",2,5,10,6,0,5,4,0,1
"48730",4,9,0,7,0,7,7,0,0
"48731",9,1,0,3,9,2,2,5,1
"48732",10,0,0,4,5,4,6,5,6
"48733",8,2,7,6,10,1,4,4,0
"48734",3,8,4,7,0,8,8,0,0
"48735",7,7,10,5,1,4,1,5,0
"48736",1,9,9,3,0,9,3,0,2
"48737",7,7,5,5,0,5,5,0,0
"48738",5,2,0,7,0,5,8,1,0
"48739",3,5,5,5,5,8,5,0,0
"48740",1,7,9,1,0,8,3,2,0
"48741",8,0,2,3,6,1,3,3,4
"48742",0,3,10,0,0,0,0,0,0
"48744",0,7,10,0,2,9,0,0,0
"48745",2,4,6,2,0,2,0,2,0
"48746",3,4,10,5,0,0,5,2,0
"48747",7,0,7,4,0,4,2,0,0
"48748",4,2,6,2,0,2,1,0,0
"48749",8,4,8,4,4,8,6,6,5
"48751",8,0,0,1,8,0,0,5,4
"48753",5,5,5,5,5,5,5,5,1
"48755",7,8,6,7,3,5,8,5,2
"48756",8,0,0,5,8,3,5,8,9
"48757",6,2,1,3,5,1,2,3,0
"48758",9,1,0,3,9,0,0,5,4
"48759",0,9,0,1,0,7,2,0,0
"48760",3,3,0,3,2,3,3,2,1
"48761",4,9,8,3,2,10,3,1,0
"48762",0,5,10,5,5,5,5,5,0
"48763",5,4,10,0,2,4,0,0,0
"48764",8,8,0,8,5,8,8,5,5
"48765",2,8,10,2,0,2,0,0,0
"48766",3,6,8,5,2,5,4,0,0
"48767",3,2,10,5,5,5,2,0,0
"48768",8,7,9,5,2,2,4,8,2
"48769",5,8,2,7,0,7,6,2,2
"48770",4,3,4,3,1,6,3,1,0
"48771",0,6,10,0,0,7,2,0,0
"48772",6,3,0,6,3,3,3,3,0
"48773",9,7,4,8,5,7,8,2,0
"48774",7,7,2,7,4,7,7,6,3
"48775",3,7,0,10,3,8,7,0,0
"48776",2,6,10,4,2,8,4,4,0
"48777",4,9,8,8,0,7,8,2,0
"48778",6,3,9,1,1,2,2,5,3
"48779",2,5,5,3,1,6,3,1,0
"48780",4,8,4,8,2,8,8,2,2
"48781",10,0,0,3,4,1,0,2,0
"48782",8,7,0,8,1,1,7,1,1
"48783",2,8,2,2,1,6,5,2,1
"48784",0,10,8,4,0,8,6,0,0
"48785",8,2,0,2,8,0,3,7,3
"48786",0,4,10,5,0,5,5,0,0
"48787",0,8,3,5,0,7,3,5,0
"48788",5,2,0,3,2,1,3,1,3
"48790",9,6,6,4,5,7,3,7,2
"48791",8,0,0,5,8,1,4,4,0
"48792",4,8,8,4,0,4,5,0,0
"48793",10,2,7,3,10,5,2,5,1
"48794",9,0,10,5,7,2,3,0,0
"48796",2,3,9,2,0,3,2,0,0
"48797",8,3,0,5,4,3,2,4,2
"48798",7,6,0,7,3,3,3,0,0
"48799",0,0,1,0,0,0,0,0,0
"48800",0,0,10,0,0,0,0,0,0
"48801",3,7,10,4,2,7,3,2,0
"48802",5,5,5,5,5,5,5,5,5
"48803",0,9,9,4,0,9,3,0,0
"48804",4,7,8,2,0,6,3,0,0
"48805",2,2,10,1,1,3,1,2,0
"48806",6,4,3,2,1,0,0,0,0
"48807",0,3,8,2,0,4,3,0,0
"48808",8,3,0,1,5,0,1,10,5
"48810",5,9,10,2,0,7,0,0,0
"48811",0,7,10,2,0,0,5,0,0
"48812",2,8,8,5,0,3,5,1,0
"48813",5,4,3,4,4,5,4,3,3
"48814",6,5,6,3,5,0,3,0,0
"48815",5,2,0,8,6,4,2,0,2
"48816",1,1,1,0,0,0,1,1,1
"48817",3,3,10,3,3,3,3,3,3
"48818",6,8,5,5,0,10,4,1,0
"48819",8,5,3,6,3,3,4,5,2
"48820",8,3,1,3,5,1,3,3,1
"48821",3,5,5,2,5,2,5,0,2
"48822",7,6,2,7,0,4,6,0,0
"48823",3,8,10,2,0,9,0,0,0
"48824",4,3,7,0,0,5,2,0,0
"48826",0,9,6,2,0,10,2,0,0
"48827",4,9,3,7,3,8,6,3,3
"48828",9,2,0,6,7,5,5,6,3
"48829",5,8,4,7,2,5,5,6,4
"48830",5,9,8,5,0,5,2,0,0
"48831",8,5,2,5,7,2,5,6,2
"48832",0,0,7,0,5,6,2,0,0
"48833",8,3,6,0,5,3,3,0,0
"48834",0,5,10,0,0,5,3,0,0
"48835",10,0,0,1,8,0,1,5,4
"48836",10,0,7,0,6,5,3,7,0
"48837",0,9,8,8,0,7,6,0,0
"48839",7,4,1,4,8,4,4,1,1
"48840",3,6,6,5,0,2,7,1,0
"48841",2,8,10,2,0,8,3,0,0
"48842",9,2,0,5,6,3,2,4,0
"48843",9,1,1,1,9,1,1,1,1
"48844",0,3,10,0,1,1,1,0,0
"48845",1,5,10,1,1,5,2,0,1
"48846",9,0,7,5,8,5,5,0,2
"48847",0,0,10,0,0,0,0,0,0
"48848",2,7,3,6,1,6,9,1,1
"48849",10,1,0,3,9,0,5,9,0
"48850",10,3,0,2,9,0,5,4,0
"48851",4,9,1,8,4,5,5,2,1
"48852",3,5,8,0,3,6,4,0,0
"48853",10,0,0,7,10,0,0,10,10
"48854",9,0,0,3,7,1,3,8,0
"48855",7,4,5,2,2,3,2,0,2
"48856",9,2,1,4,8,4,4,5,1
"48857",7,2,0,3,4,5,7,3,2
"48858",2,8,7,5,0,5,5,0,0
"48859",7,4,4,6,6,2,6,7,6
"48860",7,8,4,7,9,1,7,7,0
"48861",1,2,0,2,2,1,2,3,3
"48862",0,8,10,6,0,4,4,0,0
"48863",3,7,5,6,0,4,5,2,0
"48864",5,4,0,7,3,1,9,2,1
"48865",3,7,8,3,0,7,5,0,0
"48866",3,6,10,3,0,8,5,0,0
"48867",8,1,0,5,10,5,5,7,1
"48868",9,4,9,4,0,7,5,0,0
"48869",8,1,0,4,6,1,1,5,1
"48870",2,8,10,3,0,3,4,0,0
"48871",3,7,5,5,0,3,7,3,3
"48872",7,5,1,5,2,3,6,3,1
"48873",1,8,5,5,0,3,7,0,0
"48874",9,5,2,5,7,2,5,8,5
"48875",3,8,0,8,2,6,5,5,0
"48876",2,6,6,1,0,5,3,0,0
"48877",10,3,0,5,9,5,5,9,0
"48878",5,7,7,5,5,5,5,5,5
"48879",9,7,1,5,5,5,5,7,5
"48880",10,0,0,5,10,0,0,0,5
"48882",0,4,3,10,4,4,4,10,6
"48883",5,5,0,5,5,5,5,5,0
"48884",2,8,0,8,5,4,4,5,2
"48885",10,0,0,4,8,0,4,7,6
"48886",8,7,0,3,10,0,5,6,5
"48887",5,5,0,5,5,5,5,0,0
"48888",5,5,3,5,5,3,5,3,0
"48889",3,2,10,2,1,0,1,0,0
"48890",2,5,10,5,7,0,5,0,0
"48891",9,3,0,3,4,4,5,9,6
"48892",0,8,9,0,0,5,0,0,0
"48894",1,5,5,7,0,5,4,0,0
"48895",3,8,5,7,3,5,4,1,2
"48896",8,2,6,6,6,7,2,0,2
"48897",8,4,0,4,8,0,5,4,8
"48898",2,7,8,3,0,6,7,2,0
"48899",10,7,0,4,5,3,5,7,4
"48900",10,4,0,5,4,3,8,1,3
"48901",5,8,10,4,1,3,4,0,0
"48902",9,1,0,4,7,7,3,8,4
"48903",7,6,1,6,2,5,3,6,0
"48904",0,5,8,0,0,7,0,0,0
"48905",2,10,5,7,0,4,5,2,0
"48907",10,3,0,5,6,0,4,5,4
"48908",10,0,0,0,9,0,0,2,0
"48910",7,6,4,6,5,6,6,7,5
"48911",9,0,0,7,8,2,2,7,7
"48912",0,9,2,9,0,5,6,0,2
"48913",8,1,5,0,4,1,2,0,0
"48914",4,7,8,3,2,7,6,0,0
"48915",8,2,0,7,9,2,4,4,6
"48916",8,5,0,9,4,4,6,5,1
"48917",1,9,10,0,3,9,1,0,0
"48918",4,10,8,5,4,4,4,1,1
"48919",6,0,0,4,9,0,2,9,6
"48920",3,9,9,3,0,7,9,5,4
"48921",6,3,3,3,5,4,2,4,0
"48922",7,2,0,5,2,2,3,3,2
"48923",7,3,0,3,9,2,4,9,9
"48924",4,8,4,6,2,6,4,2,0
"48925",9,0,10,2,9,1,0,1,1
"48926",8,0,0,5,5,2,2,7,5
"48927",8,2,1,8,4,1,6,5,5
"48928",3,7,0,0,0,1,0,0,0
"48929",4,6,7,4,4,4,4,3,3
"48930",1,8,8,3,0,8,3,1,0
"48931",0,7,0,5,0,3,7,3,0
"48932",3,8,6,4,1,5,6,3,5
"48933",1,7,4,6,1,6,1,1,1
"48934",5,8,8,6,0,6,2,1,0
"48935",1,8,5,2,0,8,5,0,0
"48936",8,2,0,3,10,0,2,8,10
"48937",7,5,0,7,1,8,6,2,0
"48938",3,10,7,3,1,4,1,0,0
"48939",4,0,0,1,1,1,1,0,0
"48940",10,2,1,4,2,6,2,10,1
"48941",3,7,0,5,5,5,5,0,5
"48942",8,8,3,6,1,10,6,0,0
"48944",3,7,6,7,1,4,5,2,0
"48945",8,4,0,6,5,5,6,4,4
"48946",3,7,8,0,0,5,4,1,0
"48947",6,3,2,3,5,1,3,1,1
"48948",3,2,3,3,3,4,2,2,2
"48949",0,0,0,0,0,0,0,0,0
"48950",7,7,0,7,7,7,7,7,7
"48951",10,5,0,5,5,5,5,5,5
"48952",1,9,10,0,0,9,1,0,0
"48953",6,3,0,5,10,3,4,7,6
"48954",6,0,0,8,9,2,4,4,0
"48955",0,7,10,2,0,5,3,0,0
"48956",8,1,1,2,4,2,3,3,0
"48957",3,1,3,1,0,1,1,1,0
"48958",5,7,5,4,1,4,5,0,0
"48959",10,5,0,5,5,5,5,5,3
"48960",5,4,2,6,8,3,4,5,4
"48961",0,3,10,0,0,0,0,0,0
"48962",1,2,5,5,0,1,0,0,0
"48963",3,7,10,3,0,6,3,0,0
"48964",3,3,0,3,3,3,3,3,3
"48965",6,1,6,6,6,1,1,6,0
"48966",2,9,8,6,1,5,6,0,0
"48967",1,8,8,7,0,9,7,0,0
"48968",9,3,0,5,8,2,5,4,5
"48969",5,5,8,5,5,5,5,5,5
"48970",0,9,10,3,0,9,6,0,0
"48971",7,5,2,4,5,5,5,5,4
"48972",7,7,4,3,4,3,4,1,2
"48973",2,6,2,4,1,8,5,1,1
"48974",9,3,0,4,2,3,4,4,1
"48975",5,8,6,6,0,8,5,1,0
"48976",4,5,0,5,6,3,8,0,0
"48977",5,5,6,5,4,4,4,0,0
"48978",10,2,0,6,6,2,2,8,0
"48979",0,6,10,3,0,7,4,0,0
"48980",5,5,0,5,5,5,5,5,5
"48981",0,6,9,0,0,7,0,0,0
"48983",7,2,0,7,9,1,6,9,7
"48984",9,2,0,6,8,0,4,7,2
"48985",2,8,9,0,0,1,4,0,0
"48986",5,7,8,7,5,10,7,5,5
"48987",0,2,6,0,1,3,1,0,0
"48988",1,1,9,1,1,1,1,1,1
"48989",9,4,0,4,3,1,6,0,2
"48990",1,9,10,2,0,8,9,0,0
"48992",4,7,8,6,5,8,6,4,4
"48993",3,9,0,8,0,10,6,0,0
"48994",9,5,0,4,8,1,4,8,5
"48995",5,3,3,4,5,3,3,6,3
"48996",8,3,0,5,7,2,4,7,0
"48997",3,8,10,0,1,7,0,0,0
"48998",5,5,4,5,3,3,3,3,0
"48999",3,3,1,4,4,3,3,2,2
"49000",0,6,10,4,0,4,4,0,0
"49001",10,2,0,7,3,4,5,8,0
"49002",7,7,4,2,1,1,2,1,1
"49003",8,0,1,5,6,1,0,6,0
"49004",8,7,0,5,0,5,4,0,0
"49006",10,0,0,5,7,0,4,7,7
"49007",2,3,4,3,3,1,2,2,1
"49008",10,3,0,7,10,3,7,4,9
"49009",8,6,5,2,2,3,3,4,5
"49010",0,6,10,4,0,8,6,8,0
"49011",9,0,1,2,7,3,0,5,2
"49012",3,10,8,5,5,4,3,1,1
"49014",0,6,6,6,4,1,5,1,0
"49015",0,7,10,2,2,6,6,0,0
"49016",7,4,2,6,6,3,3,1,1
"49017",3,8,9,5,5,2,6,1,2
"49018",2,7,6,4,0,5,6,0,0
"49019",2,4,10,4,2,4,4,0,2
"49020",6,5,9,5,5,5,5,0,6
"49021",2,6,8,2,0,5,4,0,0
"49022",1,4,1,4,0,3,4,0,0
"49023",0,10,8,5,0,4,3,1,0
"49024",4,8,5,6,0,7,6,0,0
"49025",6,7,8,3,0,8,1,0,0
"49026",5,8,1,5,4,5,8,5,1
"49027",7,3,1,5,8,3,4,6,6
"49028",6,1,3,3,1,3,1,1,1
"49029",1,9,9,5,1,5,2,0,1
"49031",0,7,0,10,0,4,8,0,0
"49032",8,6,0,5,5,5,5,5,0
"49033",7,1,0,2,9,1,2,6,9
"49034",0,8,0,9,0,7,10,0,0
"49035",8,0,6,1,7,1,1,0,1
"49036",3,8,8,6,0,7,8,0,0
"49037",10,0,0,2,7,0,3,5,3
"49039",0,5,9,0,0,7,5,0,0
"49040",9,6,8,4,4,6,5,0,6
"49041",10,4,0,8,1,2,3,5,2
"49042",7,9,9,5,3,4,4,0,0
"49043",5,1,0,3,1,3,0,5,8
"49044",3,8,0,6,0,5,6,2,0
"49045",10,4,0,4,4,4,4,10,4
"49046",7,6,0,10,0,6,8,5,5
"49047",5,8,0,5,0,5,8,6,0
"49048",5,7,0,8,2,7,7,2,4
"49050",0,8,10,3,0,3,7,0,0
"49051",4,5,1,1,1,1,3,3,1
"49052",10,0,0,0,0,0,0,0,0
"49053",0,10,0,2,0,3,2,0,0
"49054",0,6,10,0,0,0,2,0,0
"49055",9,5,0,5,10,5,6,9,10
"49056",4,4,0,8,1,4,5,1,1
"49058",1,7,10,6,1,6,3,1,1
"49059",0,0,5,0,0,0,0,0,0
"49060",5,5,10,5,2,10,3,5,5
"49061",9,0,0,3,9,1,5,7,5
"49063",3,6,0,9,2,8,4,2,0
"49064",0,3,10,0,0,0,0,0,3
"49065",9,1,0,6,8,1,3,7,4
"49066",0,10,8,5,0,5,5,0,0
"49067",2,4,1,8,0,7,6,2,1
"49068",1,6,0,5,1,5,9,1,0
"49069",5,8,6,7,0,8,8,0,0
"49070",6,1,2,4,5,0,1,4,3
"49071",0,9,6,7,0,8,8,0,0
"49073",4,2,9,2,9,0,0,0,0
"49074",1,4,9,4,0,6,5,0,0
"49075",5,8,0,5,3,0,3,0,0
"49076",8,5,0,2,5,0,3,5,2
"49077",2,10,7,5,0,4,2,0,0
"49079",0,4,10,1,0,5,0,0,0
"49080",2,10,3,5,0,4,4,1,0
"49081",0,5,10,0,0,5,0,0,0
"49083",5,7,7,10,3,7,8,3,0
"49084",7,4,4,4,4,1,4,1,1
"49085",1,8,10,2,0,8,5,0,0
"49086",5,5,8,3,3,0,3,8,3
"49087",7,4,1,7,4,4,5,4,4
"49088",2,7,4,4,1,4,4,1,0
"49089",8,1,0,7,9,0,5,4,3
"49090",8,3,1,6,8,3,3,7,3
"49091",8,9,9,7,8,0,9,0,7
"49093",10,5,5,8,10,7,6,8,9
"49094",8,9,0,5,5,7,5,7,5
"49097",6,2,4,4,4,1,4,1,0
"49098",10,0,0,1,10,1,1,1,0
"49099",8,4,0,7,7,2,5,3,5
"49100",5,4,0,5,3,5,3,0,0
"49101",9,4,0,7,10,2,5,8,6
"49102",8,4,6,0,7,2,0,0,0
"49103",4,8,5,5,3,7,7,4,2
"49104",10,0,0,4,7,4,5,7,6
"49105",3,9,5,8,0,8,8,0,0
"49106",0,9,8,10,0,9,8,0,0
"49107",0,10,9,8,0,7,7,0,0
"49108",2,2,6,2,1,2,2,0,0
"49109",9,2,0,7,9,0,4,7,5
"49111",0,7,10,0,0,7,0,0,0
"49112",8,1,0,9,5,0,3,0,10
"49113",1,10,10,2,0,6,8,0,0
"49114",1,3,3,3,3,10,4,8,3
"49115",5,5,8,5,5,5,5,5,5
"49116",3,8,8,3,1,2,1,0,0
"49117",0,8,9,4,0,8,6,0,0
"49118",5,8,5,8,2,9,8,0,0
"49119",5,5,5,5,5,5,5,5,5
"49120",5,8,7,4,3,4,7,2,3
"49121",5,8,7,5,0,5,2,0,0
"49122",0,10,10,5,0,5,5,0,0
"49123",5,6,10,3,0,6,6,0,0
"49124",9,1,0,1,3,1,1,1,0
"49125",7,7,9,6,3,7,6,4,2
"49126",6,8,0,6,4,5,5,6,0
"49127",7,0,7,3,1,0,0,0,0
"49128",5,6,8,6,5,5,5,3,0
"49129",0,5,8,0,0,5,0,0,0
"49130",7,2,0,10,0,5,5,5,0
"49131",2,8,8,6,3,5,5,7,3
"49132",2,6,10,3,0,7,7,0,0
"49133",9,2,0,3,4,3,6,1,0
"49134",5,10,7,6,5,4,5,4,2
"49135",4,9,5,8,0,8,8,4,0
"49136",5,5,0,9,1,5,5,2,0
"49137",6,0,5,1,4,0,0,3,0
"49138",7,4,1,4,4,3,4,3,1
"49139",6,7,10,3,5,0,1,2,1
"49141",4,1,9,2,2,2,2,1,0
"49142",5,0,10,0,0,7,0,0,0
"49143",0,0,10,0,0,5,0,0,0
"49144",9,2,0,4,9,2,6,7,7
"49145",7,2,5,4,2,2,2,6,4
"49146",5,2,5,5,5,3,5,2,2
"49147",0,0,10,3,0,0,0,3,0
"49148",8,1,0,4,9,0,4,5,0
"49149",5,9,3,6,2,5,6,1,2
"49150",8,1,0,4,8,1,4,10,5
"49151",0,7,8,0,0,8,2,0,0
"49152",7,4,0,4,4,4,4,5,4
"49153",7,0,0,2,8,0,1,1,1
"49155",2,7,8,3,0,3,7,2,0
"49156",6,3,0,8,2,5,5,7,0
"49158",7,2,8,4,4,5,3,7,8
"49159",8,1,10,2,6,3,2,4,0
"49160",5,3,1,3,9,3,3,3,3
"49161",4,3,5,3,0,2,3,0,0
"49162",0,5,5,0,0,5,0,0,0
"49163",0,4,10,0,0,4,0,0,0
"49164",6,6,0,7,3,6,5,2,0
"49165",5,5,5,5,5,5,5,5,0
"49167",8,1,0,2,5,2,2,3,1
"49168",6,3,7,5,3,6,3,4,4
"49169",7,0,0,0,7,5,0,5,1
"49170",10,2,0,8,6,1,4,7,5
"49171",8,5,7,0,0,6,3,0,0
"49172",7,7,9,2,1,5,5,2,1
"49173",10,1,0,3,6,2,3,8,5
"49174",5,5,0,5,5,5,5,5,5
"49175",9,3,0,5,7,5,5,5,5
"49176",5,9,9,5,7,7,5,5,5
"49177",5,5,5,5,5,5,5,5,5
"49178",4,4,10,0,0,6,0,0,0
"49179",2,6,10,2,3,1,6,0,1
"49180",10,2,0,4,3,4,3,5,2
"49181",10,0,9,0,9,0,0,0,9
"49183",0,1,10,0,0,1,0,0,0
"49184",0,2,10,0,3,0,0,1,0
"49185",5,5,0,2,0,5,10,1,0
"49186",3,3,3,5,3,3,3,3,3
"49187",2,9,0,8,5,8,7,7,0
"49188",10,1,6,1,1,1,1,8,1
"49189",5,2,7,3,9,2,3,1,1
"49191",9,0,0,6,9,1,6,7,5
"49192",1,9,8,6,3,7,5,0,0
"49193",10,0,7,4,0,2,2,0,0
"49194",4,7,4,3,0,6,5,0,0
"49195",6,8,0,5,0,7,10,5,0
"49196",10,10,10,10,10,10,10,10,10
"49197",3,6,10,2,0,4,3,0,0
"49198",8,1,2,2,3,0,3,4,2
"49199",8,7,0,7,8,0,6,9,10
"49200",10,4,10,0,0,0,5,2,0
"49201",7,9,3,7,0,6,10,0,0
"49202",7,2,0,7,9,3,5,5,5
"49203",9,4,3,6,6,6,5,5,6
"49204",10,0,0,9,2,0,10,2,0
"49205",0,5,10,0,2,5,2,0,0
"49206",2,4,0,7,7,9,4,2,4
"49207",8,3,0,7,10,2,4,7,9
"49208",4,4,4,4,4,2,4,4,4
"49209",1,1,0,4,4,7,4,7,7
"49210",8,5,2,5,6,4,6,7,4
"49211",0,0,0,8,9,0,0,7,0
"49212",6,7,8,6,5,3,4,0,0
"49214",9,4,2,0,5,0,0,1,2
"49215",0,10,7,6,6,8,6,0,0
"49216",6,2,10,6,0,4,3,5,0
"49217",0,0,10,0,0,0,0,0,0
"49218",7,2,0,5,8,0,2,4,6
"49219",3,6,9,4,3,2,8,1,5
"49220",10,4,2,3,2,4,4,8,2
"49221",7,0,0,4,6,0,4,4,3
"49222",0,10,0,8,0,7,7,0,0
"49223",3,3,3,2,1,1,2,1,1
"49224",8,0,0,4,7,0,0,8,9
"49225",8,2,0,5,8,0,5,9,8
"49226",2,6,0,9,0,5,10,1,0
"49227",7,0,0,2,4,0,3,6,7
"49228",10,1,0,2,5,2,2,3,1
"49229",9,0,1,7,6,2,4,7,4
"49230",10,5,0,5,8,5,6,9,4
"49231",0,5,10,0,0,8,2,0,0
"49232",4,10,10,4,0,9,8,0,0
"49233",6,5,4,6,5,6,6,8,5
"49234",8,2,1,3,6,5,4,4,7
"49235",5,3,0,5,5,5,5,7,2
"49236",7,5,0,9,5,2,7,7,5
"49237",5,5,0,10,0,5,8,7,0
"49238",0,0,10,0,0,0,0,0,0
"49239",9,1,1,5,6,1,4,5,3
"49240",10,4,0,3,6,4,3,4,5
"49241",2,8,4,5,0,7,4,0,1
"49242",4,8,2,5,5,6,6,4,0
"49244",0,7,10,4,3,0,0,0,0
"49245",8,3,0,5,7,1,2,7,3
"49246",5,9,0,8,1,5,6,5,0
"49247",3,8,9,8,1,8,1,3,5
